Domain,Country,Element,Item,Year,Unit,Value,Flag Description
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1969,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1970,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1971,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1972,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1973,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1974,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1975,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1976,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1977,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1978,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1979,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,"Aquatic Animals, Others",1980,tonnes,0,Standardized data
