Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1986,1986,1000 No,90600000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1987,1987,1000 No,96370000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1988,1988,1000 No,111280000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1989,1989,1000 No,115160000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1990,1990,1000 No,127140000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1991,1991,1000 No,147840000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1992,1992,1000 No,163180000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1993,1993,1000 No,188760000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1994,1994,1000 No,236640000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1995,1995,1000 No,268280000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1996,1996,1000 No,312640000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1997,1997,1000 No,322500000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1998,1998,1000 No,343440000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",1999,1999,1000 No,362900000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2000,2000,1000 No,370940000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2001,2001,1000 No,375720000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2002,2002,1000 No,386080000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2003,2003,1000 No,396620000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2004,2004,1000 No,403000000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2005,2005,1000 No,414480000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2006,2006,1000 No,412080000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2007,2007,1000 No,429980000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2008,2008,1000 No,459000000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2009,2009,1000 No,466224992,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2010,2010,1000 No,469660000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2011,2011,1000 No,477940000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2012,2012,1000 No,486400000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2013,2013,1000 No,488920000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2014,2014,1000 No,452169000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2015,2015,1000 No,509867400,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2016,2016,1000 No,530000000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5513,Production,1067,"Eggs, hen, in shell (number)",2017,2017,1000 No,529300000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1961,1961,tonnes,300000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1962,1962,tonnes,304000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1963,1963,tonnes,308000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1964,1964,tonnes,316000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1965,1965,tonnes,320000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1966,1966,tonnes,330000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1967,1967,tonnes,345000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1968,1968,tonnes,350000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1969,1969,tonnes,360000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1970,1970,tonnes,370000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1971,1971,tonnes,390000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1972,1972,tonnes,400000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1973,1973,tonnes,420000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1974,1974,tonnes,430000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1975,1975,tonnes,450000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1976,1976,tonnes,470000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1977,1977,tonnes,480000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1978,1978,tonnes,520000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1979,1979,tonnes,530000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1980,1980,tonnes,560000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1981,1981,tonnes,580000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1982,1982,tonnes,620000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1983,1983,tonnes,665000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1984,1984,tonnes,863000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1985,1985,tonnes,1069000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1986,1986,tonnes,1110000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1987,1987,tonnes,1180000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1988,1988,tonnes,1391000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1989,1989,tonnes,1440000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1990,1990,tonnes,1589000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1991,1991,tonnes,1848000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1992,1992,tonnes,2040000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1993,1993,tonnes,2360000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1994,1994,tonnes,2958000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1995,1995,tonnes,3353000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1996,1996,tonnes,4020000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1997,1997,tonnes,2846000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1998,1998,tonnes,3030000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",1999,1999,tonnes,3202000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2000,2000,tonnes,3273000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2001,2001,tonnes,3315000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2002,2002,tonnes,3353000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2003,2003,tonnes,3500000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2004,2004,tonnes,3556000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2005,2005,tonnes,3657000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2006,2006,tonnes,3636000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2007,2007,tonnes,3793000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2008,2008,tonnes,4054000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2009,2009,tonnes,4113750,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2010,2010,tonnes,4144000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2011,2011,tonnes,4217100,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2012,2012,tonnes,4292000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2013,2013,tonnes,4314000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2014,2014,tonnes,4340900,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2015,2015,tonnes,4498830,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2016,2016,tonnes,5500000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5510,Production,1091,"Eggs, other bird, in shell",2017,2017,tonnes,5495000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1961,1961,1000 No,4600000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1962,1962,1000 No,4680000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1963,1963,1000 No,4740000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1964,1964,1000 No,4860000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1965,1965,1000 No,4920000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1966,1966,1000 No,5075000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1967,1967,1000 No,5308000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1968,1968,1000 No,5385000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1969,1969,1000 No,5540000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1970,1970,1000 No,5690000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1971,1971,1000 No,6000000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1972,1972,1000 No,6150000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1973,1973,1000 No,6460000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1974,1974,1000 No,6615000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1975,1975,1000 No,6920000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1976,1976,1000 No,7230000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1977,1977,1000 No,7380000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1978,1978,1000 No,8000000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1979,1979,1000 No,8150000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1980,1980,1000 No,8615000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1981,1981,1000 No,8920000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1982,1982,1000 No,9540000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1983,1983,1000 No,10230000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1984,1984,1000 No,13280000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1985,1985,1000 No,16445000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1986,1986,1000 No,17080000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1987,1987,1000 No,18150000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1988,1988,1000 No,21385008,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1989,1989,1000 No,22155008,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1990,1990,1000 No,24445008,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1991,1991,1000 No,28430000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1992,1992,1000 No,31384000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1993,1993,1000 No,36307000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1994,1994,1000 No,45500000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1995,1995,1000 No,51585000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1996,1996,1000 No,61846000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1997,1997,1000 No,43785000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1998,1998,1000 No,46615000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",1999,1999,1000 No,49250000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2000,2000,1000 No,50350000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2001,2001,1000 No,51000000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2002,2002,1000 No,51584000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2003,2003,1000 No,53840000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2004,2004,1000 No,54710000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2005,2005,1000 No,56262000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2006,2006,1000 No,55938000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2007,2007,1000 No,58354000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2008,2008,1000 No,62360000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2009,2009,1000 No,63289000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2010,2010,1000 No,63754000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2011,2011,1000 No,64877000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2012,2012,1000 No,66031000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2013,2013,1000 No,66369000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2014,2014,1000 No,66783000,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2015,2015,1000 No,69212760,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2016,2016,1000 No,84615385,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5513,Production,1092,"Eggs, other bird, in shell (number)",2017,2017,1000 No,84538461,F,FAO estimate
