AreaName,Year,Stock_largeAni,Stock_cattle,Stock_horse,Stock_donkey,Stock_mule,Stock_camel,Out_hog,Stock_hog,Stock_gt_shp,Stock_goat,Stock_sheep,Out_cattle,Out_gt_shp,Out_poultry,MeatYield,MeatYield_hg_ct_gt_shp,MeatYield_hog,MeatYield_cattle,MeatYield_gt_shp,MilkYield,MilkYield_cattle,WoolYield_sheep,WoolYield_sheep_fine,WoolYield_sheep_semi,WoolYield_goat_thick,WoolYield_goat_cashmere,EggYield,HoneyYield
Yunnan,2006,962.0531,782.4,78.7703,34.0121,66.8707,0.0,2902.51,2618.2,937.5,838.9,98.6,210.33,547.96,13837.05,322.0453,296.1298,260.5897,24.1706,11.3695,38.7477,36.3991,1999.0,521.0,1092.0,101.0,3.0,20.5442,0.6659999999999999
Tibet,2006,703.44,650.99,41.56,9.18,1.71,0.0,18.31,31.97,1702.84,636.84,1066.0,103.18,533.02,114.11,22.699927,22.699927,1.188743,13.460091,8.051093,27.612525,21.568413,8920.02,829.43,3215.09,1230.84,934.86,0.3486,0.0
Shaanxi,2006,341.12,311.31,1.09,20.08,8.64,0.0,902.9,698.3,1000.54,786.73,213.81,49.81,433.67,4916.98,104.08532,90.56752,67.70732,12.6722,10.187999999999999,157.4054,127.3645,5611.0,2100.0,1404.0,1764.0,1027.0,49.9213,0.3319
Gansu,2006,629.3,431.03,24.34,112.12,59.54,2.27,744.98,708.59,1573.4,344.65,1228.75,126.54,889.92,3326.9,89.30882,82.59252,53.63856,14.59296,14.360999999999999,36.429,35.9073,21738.0,7201.0,4585.0,1948.0,423.0,14.7903,0.1309
Qinghai,2006,434.57,389.41,23.09,7.59,13.77,0.71,128.44,105.55,1780.63,333.86,1446.77,111.42,509.13,188.78,27.1732,26.3585,9.0872,7.7038,9.5675,25.5545,23.8,16505.0,429.0,4341.0,1156.0,357.0,1.4631,0.0546
Ningxia,2006,122.35,107.1,0.29,10.5,4.43,0.03,159.01,117.72,445.3,78.18,367.12,39.71,319.14,1239.25,26.7374,23.8796,10.4518,6.2275,7.2003,64.7342,64.7342,7221.0,1127.0,1530.0,471.0,229.0,6.2929,0.0621
Xinjiang,2006,736.33,502.86,92.09,124.94,2.14,14.3,390.82,243.88,4359.5,654.26,3705.2,208.43,3079.63,4879.36,156.954798,133.767923,28.773279,38.00052,66.994124,187.818263,179.81176299999998,89626.96,29097.27,21923.97,6609.0,1254.05,25.795560000000002,0.550445
Beijing,2007,24.9,23.12,0.21,1.19,0.38,0.0,288.56,168.18,78.88,21.58,57.3,15.64,117.39,12946.73,47.8508,27.0877,22.4496,2.7762,1.8619,62.2423,62.2409,807.0,38.0,68.0,141.0,53.0,15.5568,0.2326
Tianjin,2007,28.72,27.16,0.17,0.99,0.4,0.0,262.08,147.9489822,35.29,4.22,31.07,23.11,60.35,5684.1,33.760999999999996,25.703000000000003,20.4543,3.8886,1.3601,67.2142,67.214,587.0,41.0,546.0,1.0,0.0,19.35516595,0.0
Hebei,2007,610.4912045,474.9912045,24.92,80.72,29.86,0.0,2964.2,1907.045041,1583.680152,643.4886842999999,940.1914677000001,359.74,1789.07,52107.82,396.1890173,307.5913217,225.5112,57.73771669,24.34240501,497.7031,489.4372,32051.0,6844.0,14485.0,3480.0,789.0,396.44866260000003,0.8909999999999999
Shanxi,2007,152.39,110.9,2.26,20.42,18.81,0.0,568.2,422.194741,746.4,374.58,371.82,27.3,373.6,2984.1,58.0672,53.1764,44.1464,3.8655,5.1645,83.5105,81.184,4486.0,785.0,624.0,1434.0,695.0,47.30016968,0.2942
Inner Mongolia,2007,818.25,613.12,69.69,87.28,39.71,8.45,775.87,636.3651212999999,5063.29,2237.89,2825.4,246.96,4874.94,7914.66,205.0206,180.5542,60.3382,39.398,80.818,916.0615,909.8399,98321.0,53322.0,13498.0,9303.0,6672.0,43.02315282,0.4294
Liaoning,2007,484.1691,332.2311,26.1394,103.9889,21.8097,0.0,2265.44,1429.4374710000002,675.9259126000001,349.7277267,326.1981859,257.26,645.6,62225.24,348.00658660000005,236.23408659999998,191.0315,38.23457013,6.968016499,108.2986,105.0969,9410.581,2385.814,6536.81,2030.293,1445.9470000000001,204.14954609999998,0.2951559
Jilin,2007,615.052113,539.290987,47.76426,16.543796,11.45307,0.0,1172.053582,1084.770029,457.2510454,91.43022187,365.8208236,323.11,354.62,45015.16,231.6735335,148.3709845,96.37405917,47.55539548,4.4415298210000005,47.998999,47.30985,20366.95,14200.15,4215.12,904.28,110.46,86.26036658,0.830025
Heilongjiang,2007,565.0442024,523.4942024000001,29.86,8.07,3.62,0.0,1233.0,1217.2,821.2555977999999,287.45779100000004,533.7978068,214.63,631.92,15922.4,165.02866730000002,135.6931163,92.10700000000001,33.18916908,10.3969472,511.7427,508.3598,24929.0,4290.0,15837.0,980.0,856.34,91.39213914,1.088077
Shanghai,2007,7.4824703999999995,7.4824703999999995,0.0,0.0,0.0,0.0,205.08506450000002,122.9328715,10.9604444,10.4427886,0.5176557970000001,0.11,17.45,4458.55,25.41220093,15.409888500000001,15.1544,0.0,0.22620441100000002,22.0419,22.0419,17.0,0.0,17.0,145.17,0.0,5.536009341000001,0.0
Jiangsu,2007,40.67228712,33.31127473,0.9332215490000001,5.4033692360000005,1.024421605,0.0,2431.11,1620.060318,404.6700387,389.26187389999996,15.40816471,15.01,656.89,64241.71,305.6317768,193.55621269999997,183.5941514,2.8424100360000004,7.119651207,61.65588517,60.24236135,774.7729407,371.612346,403.1605947,10.82159432,3.0,166.0885929,0.655172374
Zhejiang,2007,20.83223806,20.74223806,0.05,0.0,0.0,0.0,1658.855084,1039.103856,111.89948909999998,53.95142735,57.94806175,7.07,122.8,21806.04,149.6434801,114.5705096,111.4046,1.04938359,2.116526001,23.7105,23.7105,1587.0,0.0,1587.0,487.0,0.0,37.87422318,8.9597
Anhui,2007,144.0003236,142.9703236,0.25,0.61,0.17,0.0,2363.1,1334.2,535.9937508,532.9872835,3.00646727,117.31,930.52,55308.44,323.8393848,232.80148480000003,202.5422,17.09226588,13.167018900000002,18.0978,18.0937,179.0,4.0,175.0,132.0,0.0,108.5766169,1.4341
Fujian,2007,63.13236142,63.13236142,0.0,0.0,0.0,0.0,1645.937923,1294.621016,81.81737259999998,81.81737259999998,0.0,20.01,105.28,17636.83,150.4360517,125.36540819999999,121.8665874,2.056662207,1.442158598,16.6579,16.2741,0.0,0.0,0.0,0.0,0.0,39.69211269,0.8292
Jiangxi,2007,221.33308050000002,221.33308050000002,0.0,0.0,0.0,0.0,2381.5,1420.07,55.5480835,55.5480835,0.0,72.1,71.86,34769.38,244.6684511,196.01555109999998,187.6849,7.2543366460000005,1.076314495,11.2771,11.2173,0.0,0.0,0.0,0.0,0.0,36.36965084,0.8537
Shandong,2007,610.785,570.7,7.3251,26.9034,5.8565,0.0,3654.04,2656.5143190000003,2342.25,2017.95,324.3,449.7,3080.67,139652.85,618.722,402.33752999999996,300.0986,69.23574,33.003190000000004,242.1840863,218.99496000000002,9626.0,1728.7120000000002,4464.55,5148.5109999999995,809.948,359.9046417,0.911803
Henan,2007,1082.46,1030.76,15.94,27.1,8.66,0.0,4488.8,4185.531349,1940.85,1759.23,181.62,547.54,2140.35,68605.01,542.9209999999999,446.3906,338.9816,82.111,25.298000000000002,224.5679,215.6129,3958.0,1187.0,2771.0,3015.0,2750.0,336.72478689999997,6.0346
Hubei,2007,315.3811422,313.7611422,1.09,0.36,0.17,0.0,3131.204455,2290.5828030000002,304.8700685,304.22391360000006,0.6461549520000001,109.59,396.25,36018.9,310.02999950000003,258.7739303,236.940923,15.74186796,6.0911392520000005,15.513,15.5113,2.0,0.0,2.0,49.4,0.0,110.2898893,0.9929
Hunan,2007,412.27878,407.69788,4.0031,0.4228,0.155,0.0,4816.7,3772.0,501.6400215,501.55395719999996,0.0,127.3,648.52,32802.03,422.72350070000005,373.38746000000003,348.48400000000004,14.60483337,10.29862666,7.6726,7.6726,3.0,3.0,0.0,7.0,0.0,85.61602877,1.1052
Guangdong,2007,221.83811790000001,221.64771389999999,0.190404,0.0,0.0,0.0,3213.88254,2275.088216,35.5,35.45,0.0,45.86,41.6,102284.77,385.6828627,241.4416627,235.3678094,5.328467198999999,0.745386122,12.9579,12.6334,0.0,0.0,0.0,3.0,0.0,29.80283347,1.4489
Guangxi,2007,441.86,396.81,40.33,0.12,4.6,0.0,2767.25,2169.4709199999998,155.11,155.11,0.0,125.39,176.04,64538.12,329.0444,220.48,206.1571,11.6521,2.6708,6.9598,6.9518,0.0,0.0,0.0,0.0,0.0,16.82425843,0.8597
Hainan,2007,78.14,78.14,0.0,0.0,0.0,0.0,401.68,323.44413010000005,55.21,55.21,0.0,21.99,69.82,10029.39,54.6553,35.5318,32.5747,2.0168,0.9403,0.1428,0.1428,0.0,0.0,0.0,0.0,0.0,2.167727372,0.0781
Chongqing,2007,98.15,94.44,2.55,0.2,0.96,0.0,1783.21,1422.924194,121.33,121.3,0.0,36.53,131.5,12997.52,159.2671,136.0402,130.2664,4.1753,1.5985,8.7095,8.7095,4.0,4.0,0.0,0.0,0.0,32.34992471,0.8458
Sichuan,2007,1101.884528,985.006128,95.6179,10.2805,10.98,0.0,6010.7,5295.8,1710.453998,1376.266586,334.1874118,248.41,1542.25,51366.78,564.1701768999999,460.86217689999995,408.4658,28.59958944,23.79678743,65.4974,64.9821,6552.0,722.0,3567.0,690.0,33.0,145.2184672,4.2041
Guizhou,2007,612.091513,513.091513,95.14,0.16,3.7,0.0,1445.4,1548.7,222.34769159999996,209.0048297,13.34,75.19,162.19,6873.04,150.5922397,137.88059730000003,125.63375959999999,9.465193418,2.781644345,4.0815,4.0636,426.0,67.0,359.0,23.0,4.0,10.34589699,0.1988
Yunnan,2007,903.0701501,725.6670501,75.4827,33.9672,67.9532,0.0,2536.1,2457.600546,825.82,752.0505352000001,73.76616633,225.91,595.84,14896.29,266.09794280000006,238.5609631,203.59923999999998,24.77472313,10.187000000000001,44.6525,42.3467,3862.0,288.0,1155.0,76.0,3.0,17.95134,0.6239
Tibet,2007,674.3214199,622.3114199,41.34,8.92,1.75,0.0,15.33548939,25.464272,1707.091432,98.16576001,1608.925672,116.59,526.89,114.23,23.71600275,23.57464466,1.209,14.18659792,8.179046733,28.9388,22.9815,9291.0,277.0,3038.0,1160.0,932.27,0.284831581,0.0
Shaanxi,2007,193.47,166.0,0.99,18.72,7.76,0.0,992.2,851.6,667.5387400000001,539.9468537,127.59188629999998,53.46,468.37,5054.65,96.01754435,84.74164701,70.15396603,7.585161518,7.002519463,180.2594,149.0222,5121.0,1897.0,1473.0,1834.0,1029.0,43.29250539,0.3774
Gansu,2007,576.24,415.25,13.72,101.77,44.05,1.45,594.3,561.9738109,1594.39,334.15,1260.24,138.42,957.44,3441.46,76.8857,70.9,41.8,14.5,14.6,35.2182,34.6925,22365.0,7484.0,4389.0,1860.0,434.0,12.36437903,0.1257
Qinghai,2007,478.88,447.11,16.59,6.12,8.58,0.48,105.25,88.78388992,1497.08,230.7,1266.38,92.66,542.59,215.2,31.43649362,30.7791,7.5777,14.52,8.6814,26.5054,24.9826,14551.0,462.0,4256.0,827.0,355.0,1.257998342,0.0561
Ningxia,2007,110.88,96.6,0.28,9.87,4.1,0.0,115.3,82.63637159999999,385.2,76.4,308.8,45.6,329.3,1115.32,22.78510772,20.5,8.3,6.5,5.7,77.4546,77.4546,5040.0,664.0,1419.0,441.0,243.0,5.653864112000001,0.0546
Xinjiang,2007,601.14752,376.51752,89.93,119.0,1.91,13.79,221.92556000000002,137.2153811,3835.2270000000003,635.3718733,3199.855127,200.01,3008.8,4840.33,125.74475259999998,109.5377673,17.54724,31.442559999999997,60.547967299999996,203.8482,196.2268,89152.56,26855.1,21874.43,4199.26,1265.42,21.3100955,0.59059
Beijing,2008,24.45,23.02,0.19,0.96,0.28,0.0,292.69,179.82,73.2,20.94,52.26,11.9,89.98,11982.98,45.1113,25.8893,22.3094,2.1289,1.4509999999999998,66.538,66.3835,634.0,19.0,80.0,87.0,38.0,15.2409,0.312
Tianjin,2008,27.23,26.01,0.14,0.76,0.32,0.0,301.12,180.26,37.28,4.37,32.91,21.83,63.88,6028.0,37.1337,28.601,23.4799,3.6789,1.4422,70.1243,69.7536,593.0,43.0,550.0,1.0,0.0,19.6898,0.0
Hebei,2008,569.7480469999999,449.008047,22.7,70.65,27.39,0.0,3230.7765600000002,2015.174495,1616.9577,750.9,866.1,354.09,1946.15,53900.33,421.098208,329.0860249,245.7751441,56.83121811,26.47966272,515.3253658,504.5118658,34147.0,7009.0,13887.0,3503.0,701.0,410.9983673,0.9778
Shanxi,2008,139.39,93.8,2.25,22.89,20.45,0.0,584.7,452.2,744.0,416.281275,327.718725,30.2,366.3,5845.5,63.29654,54.714130000000004,45.43119,4.228,5.05494,70.0157,68.1775,5668.0,453.0,569.0,1742.0,777.0,61.5992,0.313
Inner Mongolia,2008,895.13,687.98,70.04,90.4,37.89,8.82,833.12,644.39,5125.27,1896.3499,3228.9201,267.76,5183.7,8751.24,217.9857,192.6176,64.6838,43.0902,84.8436,921.2314,912.2349,96385.0,51838.0,12843.0,9790.0,7642.0,45.5466,0.4558
Liaoning,2008,492.8335,325.1,27.745,116.23899999999999,23.7495,0.0,2493.0,1584.0,678.7,388.2886932,290.4113068,254.0,676.4,65602.0,373.2875,255.04,210.0,37.7,7.34,107.2598,101.2,11468.48,2700.9159999999997,7028.19,2401.12,1371.7879999999998,254.2,0.2006692
Jilin,2008,539.2,460.9,47.8,18.0,12.5,0.0,1271.8,976.5,406.6,130.112,276.488,271.3,282.5,37223.2,216.7895588,148.0634728,104.5897728,39.9679,3.5058,39.740274,39.740274,20736.5,16589.2,4147.3,1069.3,126.0,87.1,1.185049
Heilongjiang,2008,558.85,518.85,28.2,8.1,3.7,0.0,1344.0,1286.04,849.1782881000001,351.5759217,497.6023664,210.7,635.08,16378.0,169.52757549999998,139.68327549999998,96.61154965,32.602,10.46972583,512.8415,508.3598,23443.0,6111.0,17332.0,1344.0,686.8,93.68,1.2241799999999998
Shanghai,2008,6.11,6.11,0.0,0.0,0.0,0.0,258.22,162.52,23.92,22.64,1.28,0.02,42.57,4458.11,26.4597,17.8894,17.34,0.0,0.5445,23.285999999999998,23.285999999999998,35.0,0.0,35.0,126.0,0.0,6.2043,0.0
Jiangsu,2008,41.7478,34.26,0.7384,5.3525,1.3969,0.0,2604.3,1716.23,410.69,402.4762,8.2138,15.95,649.36,68230.52,323.6349543,204.8956,194.9252,2.9675,7.0029,61.05,61.05,751.615,353.0,399.0,7.042999999999999,0.0,172.0958,0.9025386000000001
Zhejiang,2008,20.6573,20.6573,0.0,0.0,0.0,0.0,1888.98,1161.85,111.35,61.2425,50.1075,6.92,107.07,27340.15,170.082813,129.68121299999999,126.8544763,0.9824,1.8443367380000002,22.5099,22.5099,1881.0,0.0,1881.0,411.0,0.0,41.43241066,8.5292
Anhui,2008,145.17,144.52,0.21,0.33,0.11,0.0,2527.35,1432.43,560.28,557.4786,2.8014,117.63,944.77,58794.52,343.915548,247.91871600000002,217.39307999999997,17.109901999999998,13.415734,18.0978,18.0937,189.0,125.0,64.0,158.0,0.0,112.0919,1.4997
Fujian,2008,70.8412,70.8329,0.0,0.0,0.0,0.0,1840.126116,1324.09,96.5864,96.5864,0.0,21.28,120.58,19917.66,169.4160435,140.391736,136.603336,2.1402,1.6482,14.8676,14.4881,0.0,0.0,0.0,0.0,0.0,33.023875,0.7956
Jiangxi,2008,239.4,239.4,0.0,0.0,0.0,0.0,2536.9,1508.7,61.1,61.1,0.0,120.0,75.4,36196.7,260.26668019999994,209.80858019999997,198.0787,10.5793,1.150580195,11.1893,11.1893,0.0,0.0,0.0,0.0,0.0,40.0242,1.0137
Shandong,2008,547.1567875,522.4882875,5.8136,15.050999999999998,3.8039,0.0,3916.7367700000004,2725.800875,2142.881997,1861.785649,281.096348,458.24,3098.8,152889.08,660.31,148.0634728,321.3423704,70.67421201,33.2104523,254.92396490000002,230.5127929,10930.642,2049.49,5026.31,4463.08,847.6389999999999,364.9835422,0.9299229999999999
Henan,2008,1097.5,1051.0,15.57,23.44,7.49,0.0,4847.9,4462.0,2038.0,1866.0,172.0,560.0,2220.0,75000.0,584.828009,477.7,367.1,84.1,26.5,298.617047,279.1,10824.6,1086.02,6781.03,6220.54,896.93,371.7,10.246986999999999
Hubei,2008,319.12,317.5,0.97,0.49,0.16,0.0,3498.3,2462.4,376.2096645,375.7958339,0.413830631,112.4,461.23,39548.8,340.00838480000004,283.77218480000005,260.3823,16.0927,7.297184822999999,33.1838,15.5113,0.6,0.0,0.6,9.87,157.3,124.0955,0.711719
Hunan,2008,420.8485,415.9,4.3685,0.4153,0.1647,0.0,5153.1,3915.3,503.14494160000004,503.0946271000001,0.0,130.0,655.01,34770.0,446.3531385,395.4104385,370.23344760000003,14.6106,10.56639096,15.2087,7.6726,8.0,0.0,0.0,8.0,0.0,87.4694,0.9826
Guangdong,2008,231.0917,230.9,0.1917,0.0,0.0,0.0,3467.78,2380.3772,36.2931,36.2931,0.0,49.57,44.7,108933.29,411.97465239999997,260.5371524,253.9619,5.7598,0.815452417,13.276377499999999,12.958,0.0,0.0,0.0,3.0,0.0,32.3512,1.318
Guangxi,2008,463.52,421.82,36.58,0.11,5.01,0.0,2935.0,2307.0,176.44,176.44,0.0,133.67,190.85,69701.15,350.7683996,233.7330344,218.3594,12.4514,2.9222344319999998,7.5042,7.5042,0.0,0.0,0.0,0.0,0.0,17.9357,0.8
Hainan,2008,86.72,86.72,0.0,0.0,0.0,0.0,445.24,416.25,70.79,70.79,0.0,24.2,78.25,11259.21,61.145615,40.123527,36.889962,2.194013,1.039552,0.4726,0.2363,0.0,0.0,0.0,0.0,0.0,3.109513,0.067815
Chongqing,2008,107.36,103.61,2.11,0.19,1.45,0.0,1898.67,1566.47,129.53,129.517047,0.0,41.02,149.61,16363.71,177.4251275,147.62472749999998,140.6538,5.1886,1.7823275,7.7842,7.7842,4.0,4.0,0.0,0.0,0.0,41.2941,1.0289
Sichuan,2008,1102.5144,986.97,94.9393,10.1842,10.4209,0.0,6431.4490000000005,5325.8,1720.80324,1514.306851,206.4963888,249.64,1557.72,53935.11,591.5210572000001,488.91623020000003,436.2414744,28.676448800000003,23.998307,66.612022,66.076422,6627.0,784.0,3513.0,555.0,18.0,143.0147,4.1923
Guizhou,2008,611.493868,523.380768,84.5879,0.1311,3.3941,0.0,1561.0698,1587.468135,231.241608,220.5315768,10.71003118,84.25,178.46,7492.1,161.4554456,147.858028,134.6013491,10.21949207,3.0371867989999997,4.2749,4.2668,426.0,100.0,326.0,13.0,3.0,10.815,0.3093
Yunnan,2008,883.5692,706.43,75.2974,34.1941,67.6477,0.0,2701.73,2669.03,843.27,755.56992,87.70008,236.21,651.92,16547.09,288.2861,257.1791,219.5805,26.1248,11.4738,97.3196,44.6705,1489.0,191.0,962.0,86.0,3.0,19.4116,0.6338
Tibet,2008,696.1,644.49,41.02,8.78,1.81,0.0,14.59,30.56,1677.86,645.5,1032.36,123.35,520.07,103.53,23.77973992,23.67662992,1.209,14.18659792,8.281032000000002,52.439758999999995,22.9815,8658.99,449.14,1830.95,1375.14,932.55,0.284831581,0.0
Shaanxi,2008,194.6,166.0,0.95,20.02,7.63,0.0,1034.78,880.7,681.5570535,576.7502072999999,104.80684620000001,53.46,496.49,5625.28,99.38371199,88.42181199,73.47,7.585161518,7.366650475,182.3012,149.0222,3700.0,1006.0,831.0,1692.0,883.0,48.2,0.4948
Gansu,2008,583.76,423.61,13.7,101.0,44.0,1.45,596.08,564.81,1675.01,340.4,1334.6,139.37,959.31,3300.6,79.0991,73.04,42.92,14.77,15.35,34.6925,34.6925,24733.0,7767.0,5054.0,1711.0,342.0,11.88,0.1051
Qinghai,2008,484.24,445.35,21.84,6.41,9.79,0.85,123.58,107.21,1499.400474,267.4745567,1231.925917,92.11,542.02,320.81,25.5131,24.6899,8.7409,7.2767,8.6723,27.2283,25.2757,14560.0,585.0,3789.0,809.0,347.0,1.3903,0.10300000000000001
Ningxia,2008,106.95,93.4,0.28,9.79,3.46,0.0,118.0,89.0,461.7,119.8,341.9,47.7,341.9,1184.9,23.566155,21.15174,8.4502,6.8261,5.87544,89.22029,89.22029,5768.0,346.0,1086.0,521.0,254.0,6.4448,0.0771
Xinjiang,2008,543.39,335.98,83.85,109.25,1.45,12.86,265.52,176.95,3025.68,608.8268487,2416.8531510000003,207.31,2842.26,4532.13,115.31795,100.67815,22.29,32.42,45.96814998,142.31656,137.35876000000002,84026.0,24229.0,16823.0,6300.0,1156.78,24.89,0.5462
Beijing,2009,23.3792,22.0592,0.2,0.89,0.23,0.0,314.0363,186.5691,67.3646,18.86,48.5046,11.69,86.73,12355.01,47.191340000000004,27.61737,24.12742,2.08735,1.4026,67.3989,67.3856,378.0,10.0,53.0,89.0,39.0,15.398779999999999,0.2795
Tianjin,2009,28.22,27.4,0.09,0.51,0.22,0.0,328.93,180.96,38.07,4.29,33.78,21.01,65.58,6184.21,39.4865,30.69,25.66,3.55,1.48,68.6901,68.29,603.0,44.0,559.0,1.0,0.0,19.6,0.0
Hebei,2009,536.6593,429.1093,20.3,62.89,24.36,0.0,3332.872648,1968.04432,1565.0943,551.3879958,1013.7063039999999,344.33,2059.08,52552.82,426.5825659,336.83706589999997,253.55890630000002,55.26267649,28.01548316,461.0267,451.5,34588.0,6228.0,16998.0,2980.0,676.0,353.2119968,1.0019
Shanxi,2009,133.6883,90.6,2.2271,21.3444,19.5153,0.0,663.4,498.7766,747.7,375.064547,372.635453,34.6,404.4,5664.29,69.77552685,61.07977685,50.65577685,4.843999999999999,5.58,74.07544,72.5,5865.7,509.8,487.7,1330.4,797.2,75.3,0.30362
Inner Mongolia,2009,868.8507,663.9007,70.66,90.54,34.17,9.58,883.01,683.69779,5197.2,1991.9,3205.3,294.0,5339.2,8838.7,233.9879,204.2,68.6,47.4,88.2,934.0463,903.1,102027.0,54234.0,15509.0,18455.0,7375.0,48.87,0.4522
Liaoning,2009,515.6014,354.0,26.4558,113.9101,21.2355,0.0,2597.0,1606.1760000000002,717.0,447.7907737,269.2092263,270.0,721.0,68029.27,389.2344,266.84,218.8,40.2,7.84,115.6389,110.0,10136.018,2511.042,6033.783,2735.5679999999998,1215.516,263.097,0.1683886
Jilin,2009,556.63,474.7,47.21,22.17,12.55,0.0,1374.8158,1007.748,422.9,187.87,235.03,283.8,293.8,38451.6,226.2298341,158.6331341,113.16613410000001,41.82,3.647,44.5,44.5,22010.7,17088.47,4742.61,1169.32,130.38,98.6,1.165813
Heilongjiang,2009,572.0,533.2,26.8,8.3,3.7,0.0,1512.6,1356.7,897.7,338.29444680000006,559.4055532000001,237.9,702.4,17343.2,187.6383356,156.5849356,108.20493559999998,36.8,11.58,534.6908,528.7,25309.0,4611.0,20698.0,1152.0,770.3,101.9,1.5167700000000002
Shanghai,2009,6.52,6.52,0.0,0.0,0.0,0.0,269.74,175.16,25.1,23.6,1.5,0.02,42.79,4097.7,26.2083,18.1183,17.55,0.012,0.5563,21.2473,21.2473,44.2,0.0,44.2,152.5,0.0,8.04,0.0
Jiangsu,2009,39.65,33.9,0.42,4.08,1.25,0.0,2748.1,1760.2,426.5,419.2359071,7.264092868,17.5,686.9,72665.5,344.40255099999996,215.23653480000002,204.47653480000002,3.26,7.5,55.4,55.4,351.366,80.264,271.10200000000003,0.784,0.0,185.2,0.5131
Zhejiang,2009,20.37,20.37,0.0,0.0,0.0,0.0,1894.0,1225.75175,111.55,43.20898761,68.34101239,7.03,102.85,26021.56,170.3735,130.95,128.17,1.04,1.74,19.93,19.93,1856.45,0.0,1856.45,437.63,0.0,43.28,8.8107
Anhui,2009,149.47,148.81,0.2,0.36,0.1,0.0,2680.21,1482.56505,584.2,583.2108668,0.98913317,120.17,968.52,62243.4,362.54762,261.16482,229.8,17.54482,13.82,20.1,20.1,153.0,48.0,105.0,119.0,0.0,118.1919,1.6312
Fujian,2009,70.2841,70.28,0.0,0.0,0.0,0.0,1922.931792,1315.79,103.3921,103.3921,0.0,21.56,127.55,19419.71,175.1468812,146.8088,142.9,2.165,1.7438,15.5559,15.1969,0.0,0.0,0.0,0.0,0.0,28.75,0.8993
Jiangxi,2009,269.325,269.325,0.0,0.0,0.0,0.0,2714.1878,1569.05,57.256440000000005,57.256440000000005,0.0,121.4,73.45,37644.57,276.01781960000005,222.8037096,210.78,10.913709599999999,1.11,11.2,11.2,0.0,0.0,0.0,0.0,0.0,41.3507528,1.1191
Shandong,2009,507.4509825,485.61368250000004,5.186,13.4161,3.2352,0.0,4155.6577130000005,2753.0588829999997,2096.936176,1688.9850210000002,407.95115499999997,454.34,3057.08,156864.19,684.1344433999999,443.79732069999994,341.2655973,69.63172341,32.9,258.1476448,236.27561269999998,8660.33,1632.746,4592.81,4576.259,925.0939999999999,377.11770889999997,0.8129930999999999
Henan,2009,1080.0539999999999,1044.694,12.74,17.06,5.56,0.0,5143.6219,4528.93,1997.24,1900.9955710000002,96.24442875,559.78,2175.6,80512.5,615.0054181,499.4513181,389.59081810000004,83.97,25.8905,301.2847,281.89099999999996,10418.97,947.61,6823.17,4887.02,885.21,382.85,10.0914
Hubei,2009,335.56,334.01,0.91,0.52,0.12,0.0,3735.49,2546.1216,413.2264,413.19086200000004,0.0,118.92,493.98,43551.1,367.00718650000005,304.7701355,279.9,17.02566186,7.844473685,28.3048,15.5113,3.1,0.0,0.0,10.7,0.0,128.94,0.923336
Hunan,2009,444.8396,440.0,4.2405,0.4324,0.1667,0.0,5508.6639,4032.759,521.1,518.6936448,2.40635515,139.62,680.0,36880.0,476.3481382,422.1449382,395.40932200000003,15.735616199999999,11.0,7.6726,7.6726,0.0,0.0,0.0,2.0,0.0,88.89,0.9972
Guangdong,2009,233.3079,233.1393,0.1686,0.0,0.0,0.0,3600.95,2392.279086,37.1603,37.1603,0.0,52.17,48.11,113617.42,426.9912808,269.02568080000003,262.0886808,6.06,0.877,14.372,14.03,0.0,0.0,0.0,5.0,0.0,33.9,1.4448
Guangxi,2009,493.49,448.0,40.42,0.1,4.97,0.0,3119.905,2332.377,190.0,190.0,0.0,143.0,205.0,72834.0,371.2532016,248.85040159999997,232.33440159999998,13.36,3.156,8.072000000000001,8.072000000000001,0.0,0.0,0.0,0.0,0.0,19.338,0.0
Hainan,2009,92.65,92.65,0.0,0.0,0.0,0.0,482.45,411.53,71.79,71.79,0.0,25.34,83.32,12295.27,66.049531,43.05,39.66,2.28,1.11,0.36,0.18,0.0,0.0,0.0,0.0,0.0,3.19,0.059579999999999994
Chongqing,2009,122.85,119.39,2.3,0.2,0.96,0.0,2003.1,1604.06528,142.29,142.29,0.0,46.94,166.55,17918.25,187.7029,154.4875,146.5,5.9295,2.0580000000000003,7.9422,7.9422,4.0,4.0,0.0,0.0,0.0,35.9661,1.0792
Sichuan,2009,1107.494549,989.1692492000001,97.7867,9.94,10.5986,0.0,6915.494134999999,5122.0,1723.944596,1573.6,150.3445959,251.79,1576.32,54564.99,632.8102832000001,527.4079832,474.1944827,28.91350048,24.3,68.65932312,68.17112312,6949.0,862.0,4039.0,516.0,27.0,144.10377880000001,4.5044
Guizhou,2009,626.2112,539.1,83.6385,0.1569,3.3158,0.0,1596.1,1617.96,252.9783192,238.08910649999999,14.88921261,92.14,190.1,8083.95,169.6259,154.73,140.1,11.4,3.23,4.49,4.49,434.0,105.0,329.0,38.0,3.0,12.2,0.2017
Yunnan,2009,919.54,742.57,74.36,34.06,68.55,0.0,2824.5,2736.17,877.59,774.0222647999999,103.5677352,252.63,687.12,17953.59,304.59429,270.8817376,230.8235,27.9878,12.070437599999998,105.9339,48.3753,1744.0,231.0,1002.0,104.0,0.0,20.7547,0.6903
