Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1964,1964,g/capita/day,5.95,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1965,1965,g/capita/day,6.69,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1966,1966,g/capita/day,7.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1967,1967,g/capita/day,7.37,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1968,1968,g/capita/day,7.05,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1969,1969,g/capita/day,6.65,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1970,1970,g/capita/day,6.38,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1971,1971,g/capita/day,7.2,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1972,1972,g/capita/day,7.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1973,1973,g/capita/day,7.63,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1974,1974,g/capita/day,7.52,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1975,1975,g/capita/day,7.58,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1976,1976,g/capita/day,7.34,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1977,1977,g/capita/day,7.22,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1978,1978,g/capita/day,7.83,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1979,1979,g/capita/day,9.62,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1980,1980,g/capita/day,10.72,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1981,1981,g/capita/day,11.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1982,1982,g/capita/day,11.65,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1983,1983,g/capita/day,11.88,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1984,1984,g/capita/day,12.83,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1985,1985,g/capita/day,14.45,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1986,1986,g/capita/day,14.74,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1987,1987,g/capita/day,15.47,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1988,1988,g/capita/day,16.57,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1989,1989,g/capita/day,17.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1990,1990,g/capita/day,17.86,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1991,1991,g/capita/day,18.7,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1992,1992,g/capita/day,19.76,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1993,1993,g/capita/day,20.48,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1994,1994,g/capita/day,21.93,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1995,1995,g/capita/day,22.34,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1996,1996,g/capita/day,22.26,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1997,1997,g/capita/day,23.01,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1998,1998,g/capita/day,24.48,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,1999,1999,g/capita/day,24.78,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2000,2000,g/capita/day,26.21,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2001,2001,g/capita/day,26.18,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2002,2002,g/capita/day,26.68,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2003,2003,g/capita/day,27.94,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2004,2004,g/capita/day,27.91,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2005,2005,g/capita/day,28.75,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2006,2006,g/capita/day,29.8,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2007,2007,g/capita/day,29.94,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2008,2008,g/capita/day,31.28,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2009,2009,g/capita/day,32.46,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2010,2010,g/capita/day,33.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2011,2011,g/capita/day,33.22,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2012,2012,g/capita/day,34.64,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",684,Fat supply quantity (g/capita/day),2733,Pigmeat,2013,2013,g/capita/day,35.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1961,1961,tonnes,618945,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1962,1962,tonnes,646325,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1963,1963,tonnes,669537,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1964,1964,tonnes,690140,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1965,1965,tonnes,718987,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1966,1966,tonnes,739008,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1967,1967,tonnes,769141,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1968,1968,tonnes,788334,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1969,1969,tonnes,823546,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1970,1970,tonnes,842390,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1971,1971,tonnes,879161,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1972,1972,tonnes,924130,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1973,1973,tonnes,961294,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1974,1974,tonnes,1018378,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1975,1975,tonnes,1039236,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1976,1976,tonnes,1115013,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1977,1977,tonnes,1172593,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1978,1978,tonnes,1222864,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1979,1979,tonnes,1263387,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1980,1980,tonnes,1311590,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1981,1981,tonnes,1345230,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1982,1982,tonnes,1404829,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1983,1983,tonnes,1450394,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1984,1984,tonnes,1497122,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1985,1985,tonnes,1582429,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1986,1986,tonnes,1850814,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1987,1987,tonnes,2181779.75,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1988,1988,tonnes,2734097,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1989,1989,tonnes,2826630.25,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1990,1990,tonnes,3179543.25,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1991,1991,tonnes,3927766.75,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1992,1992,tonnes,4480135.97,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1993,1993,tonnes,5721477.25,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1994,1994,tonnes,6439012.92,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1995,1995,tonnes,7961525.94,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1996,1996,tonnes,7992100.78,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1997,1997,tonnes,9242513.06,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1998,1998,tonnes,10263389.58,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,1999,1999,tonnes,11343165.86,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2000,2000,tonnes,12209451.06,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2001,2001,tonnes,11902099.58,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2002,2002,tonnes,12013476.17,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2003,2003,tonnes,12556196.11,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2004,2004,tonnes,12393115.72,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2005,2005,tonnes,13311768.97,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2006,2006,tonnes,13739379.56,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2007,2007,tonnes,14813409.36,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2008,2008,tonnes,15793483.97,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2009,2009,tonnes,16311380.17,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2010,2010,tonnes,16610319,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2011,2011,tonnes,16955526.75,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2012,2012,tonnes,17999097.11,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",641,Food supply quantity (tonnes),2734,Poultry Meat,2013,2013,tonnes,18283598.25,S,Standardized data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1961,1961,g/capita/day,2.57,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1962,1962,g/capita/day,2.64,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1963,1963,g/capita/day,2.69,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1964,1964,g/capita/day,2.72,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1965,1965,g/capita/day,2.77,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1966,1966,g/capita/day,2.78,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1967,1967,g/capita/day,2.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1968,1968,g/capita/day,2.8,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1969,1969,g/capita/day,2.85,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1970,1970,g/capita/day,2.83,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1971,1971,g/capita/day,2.88,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1972,1972,g/capita/day,2.96,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1973,1973,g/capita/day,3,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1974,1974,g/capita/day,3.11,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1975,1975,g/capita/day,3.12,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1976,1976,g/capita/day,3.29,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1977,1977,g/capita/day,3.4,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1978,1978,g/capita/day,3.5,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1979,1979,g/capita/day,3.57,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1980,1980,g/capita/day,3.65,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1981,1981,g/capita/day,3.69,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1982,1982,g/capita/day,3.8,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1983,1983,g/capita/day,3.87,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1984,1984,g/capita/day,3.93,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1985,1985,g/capita/day,4.08,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1986,1986,g/capita/day,4.69,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1987,1987,g/capita/day,5.42,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1988,1988,g/capita/day,6.66,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1989,1989,g/capita/day,6.76,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1990,1990,g/capita/day,7.47,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1991,1991,g/capita/day,9.1,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1992,1992,g/capita/day,10.24,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1993,1993,g/capita/day,12.92,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1994,1994,g/capita/day,14.39,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1995,1995,g/capita/day,17.63,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1996,1996,g/capita/day,17.55,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1997,1997,g/capita/day,20.14,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1998,1998,g/capita/day,22.22,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,1999,1999,g/capita/day,24.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2000,2000,g/capita/day,26.12,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2001,2001,g/capita/day,25.32,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2002,2002,g/capita/day,25.41,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2003,2003,g/capita/day,26.4,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2004,2004,g/capita/day,25.91,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2005,2005,g/capita/day,27.67,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2006,2006,g/capita/day,28.38,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2007,2007,g/capita/day,30.42,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2008,2008,g/capita/day,32.23,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2009,2009,g/capita/day,33.07,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2010,2010,g/capita/day,33.47,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2011,2011,g/capita/day,33.95,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2012,2012,g/capita/day,35.81,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",646,Food supply quantity (g/capita/day),2734,Poultry Meat,2013,2013,g/capita/day,36.15,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2734,Poultry Meat,1961,1961,kg,0.94,Fc,Calculated data
CL,Food Supply - Livestock and Fish Primary Equivalent,41,"China, mainland",645,Food supply quantity (kg/capita/yr),2734,Poultry Meat,1962,1962,kg,0.96,Fc,Calculated data
