Area,Year,"Stock, cattle","Stock, goat & sheep","Stock, pig","Stock, birds","Slaughtered, cattle","Slaughtered, goat & sheep","Slaughtered, pig","Slaughtered, birds","Meat Production, cattle","Meat Production, goat & sheep","Meat Production, pig","Meat Production, birds","Egg Production, birds","Milk Production, cow","Meat Yield, cattle","Meat Yield, goat & sheep","Meat Yield, pig","Meat Yield, birds","Aquatic, total","Aquatic, animals","Marine, total","Marine, caught","Marine, farmed",Marine Fish,Marine Crustaceans,Marine Molluscs,Marine Plants,"Marine, others","Freshwater, total","Freshwater, caught","Freshwater, farmed",Freshwater Fish,Freshwater Crustaceans,Freshwater Molluscs,"Freshwater, others"
Anhui,2009,148.81,584.2,1482.56505,,120.17,968.52,2680.21,62243.4,17.54482,13.82,229.8,,118.1919,20.1,,,,,183.1462,183.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.1462,30.7285,152.4177,143.9066,27.3716,8.2156,3.6524
Fujian,2009,70.28,103.3921,1315.79,,21.56,127.55,1922.931792,19419.71,2.165,1.7438,142.9,,28.75,15.1969,,,,,567.5206,511.9771,495.8118,202.7864,293.0254,157.1186,36.4668,217.6775,55.5435,12.1448,71.7088,7.8121,63.8967,60.8364,4.2609,4.975,1.6365
Jiangxi,2009,269.325,57.25644000000001,1569.05,,121.4,73.45,2714.1878,37644.57,10.9137096,1.11,210.78,,41.3507528,11.2,,,,,201.0503,201.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0503,22.750999999999998,178.2993,176.90400000000002,12.231,7.5903,4.325
Shandong,2009,485.6136825,2096.936176,2753.058883,,454.34,3057.08,4155.657713000001,156864.19,69.63172341,32.9,341.2655973,,377.1177089,236.2756127,,,,,753.5939,702.8448999999998,626.3895,244.9591,381.4304,164.2077,43.6019,322.5134,50.748999999999995,37.4475,127.2044,12.8342,114.3702,118.8717,7.0765,0.8607,0.3955
Henan,2009,1044.694,1997.24,4528.93,,559.78,2175.6,5143.6219,80512.5,83.97,25.8905,389.5908181,,382.85,281.891,,,,,53.765,53.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.765,3.0597,50.7053,51.3242,1.7889,0.1551,0.4968
Hubei,2009,334.01,413.2264,2546.1216,,118.92,493.98,3735.49,43551.1,17.02566186,7.844473685,279.9,,128.94,15.5113,,,,,333.8896,333.8896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.8896,26.2154,307.6742,287.8774,40.0224,3.198,2.7918
Hunan,2009,440.0,521.1,4032.759,,139.62,680.0,5508.6639,36880.0,15.7356162,11.0,395.409322,,88.89,7.6726,,,,,188.06,188.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.06,11.0186,177.0414,179.9364,2.6833,3.0536,2.3867
Guangdong,2009,233.1393,37.1603,2392.279086,,52.17,48.11,3600.95,113617.42,6.06,0.877,262.0886808,,33.9,14.03,,,,,702.5951,695.7189999999999,387.1498,152.5341,234.6157,126.6847,56.2707,173.5228,6.8761,12.8481,315.4453,12.651,302.7943,276.2518,26.3533,6.608,6.2322
Guangxi,2009,448.0,190.0,2332.377,,143.0,205.0,3119.905,72834.0,13.36,3.156,232.3344016,,19.338,8.072000000000001,,,,,262.2793,262.2793,149.0189,66.7684,82.2505,42.5682,28.211,68.8544,0.0,8.9148,113.2604,11.2645,101.9959,109.0241,1.2799,1.6642,1.2922
Hainan,2009,92.65,71.79,411.53,,25.34,83.32,482.45,12295.27,2.28,1.11,39.66,,3.19,0.18,,,,,145.4899,142.65470000000005,114.2795,96.1122,18.1673,86.7483,14.0064,4.4459,2.8352,6.2437,31.2104,1.9235,29.2869,29.994,0.1933,0.1869,0.0
Chongqing,2009,119.39,142.29,1604.06528,,46.94,166.55,2003.1,17918.25,5.9295,2.0580000000000003,146.5,,35.9661,7.9422,,,,,20.39,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39,0.988,19.402,20.2314,0.0788,0.0,0.0
Sichuan,2009,989.1692492,1723.944596,5122.0,,251.79,1576.32,6915.494134999999,54564.99,28.91350048,24.3,474.1944827,,144.1037788,68.17112312,,,,,100.1317,100.1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1317,5.7679,94.3638,98.34299999999999,0.6169,0.5046,0.6672
Guizhou,2009,539.1,252.9783192,1617.96,,92.14,190.1,1596.1,8083.95,11.4,3.23,140.1,,12.2,4.49,,,,,8.03,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,1.1041,6.9259,7.8428,0.1484,0.0,0.0
Yunnan,2009,742.57,877.59,2736.17,,252.63,687.12,2824.5,17953.59,27.9878,12.070437599999998,230.8235,,20.7547,48.3753,,,,,27.1217,27.1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1217,2.3435,24.7782,26.5661,0.4561,0.0,0.0687
Xizang,2009,645.1,1674.5,30.47,,123.65,526.3,14.69,103.7,14.22,8.38,1.217,,0.284831581,22.9815,,,,,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Shaanxi,2009,169.0,670.2,920.3315,,53.8,487.2,1063.6,4530.0,7.8,7.3,75.0,,48.05,149.2,,,,,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4154,5.1846,5.5824,0.0,0.0,0.0
Gansu,2009,432.45,1726.66,568.91,,148.71,984.53,622.34,3301.83,15.07,15.64,45.84,,13.9,37.66,,,,,1.1926,1.1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1926,0.0,1.1926,1.1897,0.0,0.0,0.0
Qinghai,2009,444.62,1497.75,109.77,,92.5,552.91,134.78,322.2,8.1,8.8466,9.192,,1.5151,25.3142,,,,,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.136,0.1334,0.0,0.0,0.0
Ningxia,2009,92.05,470.24,91.7,,50.94,395.26,127.2,1102.42,7.28,6.8,9.16,,7.48,81.14,,,,,8.1844,8.1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1844,0.0,8.165,8.1324,0.052000000000000005,0.0,0.0
Xinjiang,2009,330.8,3127.527263,180.42,,210.89,2749.27,254.23,4998.0,33.88,43.8,22.03,,23.2,120.88,,,,,9.5037,9.5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5037,0.9174,8.5863,9.3974,0.0558,0.0,0.0
Beijing,2010,20.69,60.63,183.2108562,,11.1,86.44,311.8380459,11774.32,2.03934095,1.3987,24.10329258,,15.13700074,64.0837056,,,,,6.3386,6.3386,0.8959999999999999,0.8959999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.4426,0.4224,5.003,5.4096,0.0,0.0,0.0
Tianjin,2010,28.8,37.4,186.93168,,18.11,66.8,358.20477,6951.05,3.09915,1.5022,27.9694,,18.7376,69.04119,,,,,34.4925,34.4925,3.8986,2.4774,1.4212,1.1301,1.4040000000000001,0.2624,0.0,0.2001,30.5939,0.9667,29.6,25.0054,5.1862,0.0983,0.304
Hebei,2010,404.2,1408.6,1846.025572,,361.2,2143.5,3222.887851,47980.73,58.08107299,29.30533396,245.1914624,,339.083517,439.761,,,,,106.33,106.305,58.26,25.3292,32.9308,15.1653,7.8882,30.8017,0.025,4.3798,48.07,9.2247,38.8,44.3331,2.7725,0.3886,0.5758
Shanxi,2010,90.1,734.7,474.8353232,,34.98,405.6,683.9654,5822.89,4.91666,5.6,53.08725414,,70.4808,73.225,,,,,3.17,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0831,3.1,3.1308,0.0,0.0,0.0
Neimenggu,2010,676.5,5277.2,684.3814878,,306.79,5397.9,913.91535,8958.91,49.70838,89.2,71.8928,,49.998897,905.17713,,,,,11.3804,11.3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3804,3.0671,8.3,11.0998,0.1446,0.0,0.136
Liaoning,2010,366.744,733.4912315,1567.627776,,278.91,729.65,2682.701,71974.97,41.5668,7.94192,228.4272,,275.725656,121.22,,,,,430.3774,403.8761,349.7366,118.2672,231.4694,59.5791,22.4091,190.5122,26.5013,33.2075,80.6408,5.678,75.0,72.5533,6.3752,0.1018,1.6105
Jilin,2010,455.72,398.79,986.585292,,293.73,305.55,1454.555116,37759.47,43.24188,3.825703,119.842936,,95.642,43.521,,,,,16.5958,16.5958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5958,1.9756,14.6,16.52,0.0595,0.0,0.0
Heilongjiang,2010,533.72,893.2120505,1360.7701,,251.94,734.71,1601.8434,18088.96,39.0448,12.13,114.4808219,,105.2627,552.4915,,,,,39.97,39.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97,4.6885,35.3,39.4052,0.5323,0.0,0.0
Shanghai,2010,6.8327100000000005,24.46,171.87,,0.0,42.12,265.98,4083.76,0.0,0.54,17.87,,6.28,24.71,,,,,28.9678,28.9678,12.1464,12.1464,0.0,1.2202,0.9031,0.0,0.0,0.0298,16.8214,0.5735,16.2,9.9002,6.8168,0.0,0.08900000000000001
Jiangsu,2010,35.66,411.15,1728.5164,,18.71,672.48,2847.0316,80440.71,3.47842,7.37,213.06454930000004,,190.5708,57.2836,,,,,460.4429,457.4495,136.4468,57.9295,78.5173,38.8735,20.1332,67.60300000000001,2.9934,5.9496,323.9961,33.2363,290.8,238.1357,69.9331,11.6836,4.2437
Zhejiang,2010,19.89,111.67,1248.428157,,7.66,111.21,1922.2206,26630.46,1.12996,1.9,131.899747,,44.279768,20.260838,,,,,477.9502,473.5031,381.2332,298.6602,82.573,198.6785,78.0922,67.6171,4.4471,15.8381,96.71700000000001,9.215,87.5,62.2878,15.1745,4.4595,14.7952
Anhui,2010,150.9010899,590.5,1442.535794,,125.22,994.7,2782.05798,64795.38,18.31679208,14.2,238.7622,,119.0192433,20.4819,,,,,193.3118,193.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.3118,31.5877,161.7,152.9311,28.7587,7.9541,3.6679
Fujian,2010,70.1696,106.2415,1272.57,,22.35,133.29,1963.31,19934.33,2.25,1.8232,146.62,,26.28,15.41,,,,,586.9567,527.021,512.7982,208.8992,303.899,161.9246,38.5259,222.1429,59.9357,12.2167,74.1585,8.1917,66.0,62.6844,5.1043,4.8373,1.5325
Jiangxi,2010,277.1,55.8,1540.650195,,123.95,73.1,2847.183002,40016.18,11.16472492,1.1,221.10822,,41.97101409,11.4016,,,,,215.3405,215.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.3405,29.2513,186.1,188.2809,14.663,7.7488,4.6478
Shandong,2010,483.67,2138.88,2747.552766,,449.35,3005.11,4301.1057329999985,163295.62,68.65687928,32.67,353.2098932,,384.2829454,253.0511812,,,,,783.8259,730.7784,646.3345,250.0702,396.2643,166.4321,40.8386,330.7076,53.0475,40.3273,137.4914,13.0896,124.4,125.8056,10.325999999999999,0.9289,0.4309
Henan,2010,1010.2,1895.4,4547.04572,,551.94,2114.7,5390.515751,85101.71,83.04633000000003,25.2,408.2911774,,388.59275,290.911512,,,,,57.855,57.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.855,3.235,54.6,55.3312,1.8130000000000002,0.1639,0.5469
Hubei,2010,325.99,401.66,2476.103256,,123.08,509.34,3827.383054,46665.0,17.68966268,8.09,286.95348,,132.589002,13.991192600000002,,,,,353.0935,353.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0935,26.3654,326.7,299.231,47.2778,3.3491,3.2356
Hunan,2010,435.2,509.6,4044.8572770000014,,144.51,656.2,5723.501792,38355.2,16.27062715,10.6,412.4119228,,91.73448,7.7953616,,,,,198.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,9.6668,188.3,190.0155,2.734,2.7517,2.4988
Guangdong,2010,229.1759,37.0116588,2253.287671,,53.47,49.5,3732.02458,113731.04,6.2696760000000005,0.911203,275.45520350000004,,34.4085,14.225017,,,,,729.0299,722.4278,401.5032,152.4344,249.0688,132.5189,56.9815,183.2209,6.6021,12.7046,327.5267,12.8598,314.7,287.3967,27.5028,6.7824,5.8448
Guangxi,2010,450.0,193.4,2344.038885,,146.27,212.3,3230.037647,77058.37,13.699344,3.3,241.53484390000003,,20.024499,8.209224,,,,,275.5053,275.5053,154.4481,66.7073,87.7408,41.7471,28.826,72.8672,0.0,10.5959,121.0572,11.6871,109.4,116.09,1.3372,1.6272,2.0028
Hainan,2010,92.58,69.92,413.217273,,25.31,83.28,505.655845,12602.65,2.249904,1.1,41.230536,,3.500068,0.190008,,,,,149.48,146.4363,117.8877,99.4715,18.4162,89.0528,14.4392,4.7075,3.0437,6.6445,31.5923,1.9509999999999998,29.6,30.3575,0.2026,0.1701,0.8621
Chongqing,2010,128.08,168.41,1557.8682,,49.12,191.33,2010.51147,19674.24,6.2722251,2.4453156000000003,147.5548,,37.21772028,7.981911,,,,,22.43,22.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.43,1.0955,21.3,22.2395,0.1114,0.0,0.0555
Sichuan,2010,964.4,1658.5,5157.854,,255.82,1609.36,7178.282912000002,56420.2,29.40502999,24.80009085,492.213873,,144.3919864,69.80723008,,,,,105.0635,105.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0635,5.803,99.3,103.3117,0.6859999999999999,0.4821,0.5837
Guizhou,2010,541.7955,261.1,1616.34204,,96.56,198.7,1688.6738,8391.14,11.9928,3.4,148.0857,,12.505,4.58878,,,,,8.79,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,1.2062,7.6,8.5782,0.1706,0.0,0.0
Yunnan,2010,746.65,877.9410359999997,2766.815104,,268.47,730.62,2961.7707,19316.27,29.8909704,12.90329779,242.5262515,,20.7962094,50.4070626,,,,,29.7757,29.7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7757,2.3121,27.5,29.2701,0.2651,0.1433,0.0972
Xizang,2010,610.2646,1656.0805,29.638169,,127.24,545.77,14.963234,111.33,14.774579999999998,8.70682,1.263246,,0.285800009,23.28255765,,,,,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
Shaanxi,2010,165.0,635.21556,884.4385715,,50.0,477.9,1111.462,4780.96,7.30002,7.2635,79.125,,47.06978,137.45796,,,,,6.0373,6.0373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0373,0.4235,5.6,6.0173,0.0,0.0,0.0
Gansu,2010,435.0,1749.3,567.20327,,157.5,979.6,638.769776,3360.27,16.07969,15.6,46.2984,,13.80965,36.281644,,,,,1.23,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.2,1.2249,0.0,0.0,0.0
Qinghai,2010,450.25,1505.157787,113.150916,,94.75,586.86,131.383544,342.27,8.45883,9.78,9.182808,,1.5590379,26.21538552,,,,,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,0.1491,0.0,0.0,0.0
Ningxia,2010,90.68,473.1,73.69929,,52.08,425.3,119.97504,1135.05,7.491847999999999,7.3,8.528876,,7.150132000000001,84.54788,,,,,9.0035,9.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0035,0.0,9.0,8.9165,0.087,0.0,0.0
Xinjiang,2010,330.47,3013.37,171.958302,,216.69,2947.22,262.721282,5024.49,35.468971999999994,46.95,23.049989,,24.35072000000001,128.604232,,,,,10.1063,10.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1063,1.015,9.1,9.9923,0.0503,0.0,0.0568
Beijing,2011,21.0915,57.7661,179.3372,,11.4,78.62,312.2039,10736.65,2.0971,1.29372,24.2146,,15.1463,63.97545,,,,,6.1228,6.1228,0.7532,0.7532,0.0,0.7532,0.0,0.0,0.0,0.0,5.3696,0.3939,4.9757,5.3447,0.0,0.0,0.0
Tianjin,2011,29.36,36.06,191.26,,18.0,65.97,352.7,7215.72,3.08,1.49,27.6,,18.67,69.09,,,,,35.2148,35.2148,3.8342,2.5037,1.3305,2.1682,1.2064,0.3066,0.0,0.153,31.3806,1.1037,30.2769,25.5882,5.4857,0.1015,0.2052
Hebei,2011,400.305,1457.2020000000002,1885.2,,338.98,2050.68,3235.8221,50730.79,54.4609,28.4115,246.6,,339.837,458.8954,,,,,106.7131,106.7131,56.3281,25.1761,31.151999999999997,14.5094,7.1757,29.1038,0.0,5.5392,50.385,9.9298,40.4552,46.4896,2.8464,0.4019,0.6471
Shanxi,2011,86.1,778.7,446.1,,31.4,401.7,672.1,6049.3,4.5,5.55,52.2,,71.0,74.6,,,,,3.6137,3.6137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6137,0.1121,3.5016,3.5703,0.0,0.0,0.0
Neimenggu,2011,634.5,5275.95,684.2,,306.79,5300.17,905.1,9434.46,49.73,87.23,71.3,,52.52,908.2,,,,,12.29,12.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,3.0468,9.2432,11.9751,0.1243,0.0,0.1906
Liaoning,2011,371.2,725.6,1585.4,,281.8,725.8,2652.1,73526.4,42.0,7.91,225.9,,277.4,124.5,,,,,451.4693,420.2268,365.7958,122.2774,243.5184,86.7228,23.1405,201.9354,31.2425,22.7546,85.6735,4.5947,81.0788,77.0764,7.4434,0.0,1.1368
Jilin,2011,423.73,391.5655,989.28,,294.34,310.91,1480.203,38824.75,43.395,3.902,121.99,,95.29,45.24100000000001,,,,,17.2816,17.2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2816,2.0087,15.2729,17.1952,0.0714,0.0,0.0
Heilongjiang,2011,518.81,915.684,1367.9332869999996,,252.82,716.56,1635.9198,18629.52,39.335,11.7531242,116.9,,105.413,543.1024671,,,,,41.9685,41.9685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9685,5.4203,36.5482,41.4369,0.4765,0.0512,0.0
Shanghai,2011,6.98,24.4,180.65,,0.0,41.23,267.0,4300.0,0.0,0.55,19.12,,6.3,29.08,,,,,28.7314,28.7314,12.1586,12.1586,0.0,11.1319,0.9967,0.0,0.0,0.0,16.5728,0.5662,16.0066,10.176,6.3274,0.0,0.0561
Jiangsu,2011,34.0519,415.5719,1745.49245,,19.36,663.73,2878.23,84142.96,3.5778,7.32,215.86,,194.863,59.17,,,,,475.9669,473.3655,142.084,57.8432,84.2408,40.5482,21.5019,72.0903,2.6014,5.3422,333.8829,33.3684,300.5145,245.5762,72.1138,12.2302,3.9627
Zhejiang,2011,19.13,109.45,1281.93,,8.0,111.64,1929.91,24317.81,1.15,1.84,135.83,,47.17,19.91,,,,,515.8098,511.00800000000004,410.9846,326.4905,84.4941,237.5001,82.5436,68.2126,4.8018,17.9265,104.8252,9.851,94.9742,67.4458,16.3457,4.5561,16.4776
