Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1997,1997,Head,114125000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1998,1998,Head,120956000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,1999,1999,Head,127352000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2000,2000,Head,131095000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2001,2001,Head,130026000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2002,2002,Head,130628000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2003,2003,Head,133997000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2004,2004,Head,143395000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2005,2005,Head,152305000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2006,2006,Head,151337000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2007,2007,Head,146018000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2008,2008,Head,142282000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2009,2009,Head,128557000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2010,2010,Head,134021000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2011,2011,Head,138840000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2012,2012,Head,139615500,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2013,2013,Head,143679800,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2014,2014,Head,150017200,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2015,2015,Head,158490000,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2016,2016,Head,162062500,,Official data
QA,Live Animals,41,"China, mainland",5111,Stocks,976,Sheep,2017,2017,Head,161350800,,Official data
